uniq_id,description,category,_len_description,lema_desc,stem_desc,_len__lem,_len__stem
95feec21a9d076cff084159d61bf9b8e,"Specifications of Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket General Details Ideal For Baby Girl's, Baby Boy's Pattern Applique Jacket Details Fabric Poly Cotton Reversible No Hooded No Closure Buttons Sleeve Sleeveless Lining Cotton Fabric Care Dont Wash With Other Garments, Hand Wash With Mild Detergent,Dont Tumble Dry, Dry In Shade. Additional Details Style Code LIGHT PINK SMILEY FACE JACKET Other Details Sleeveless In the Box 1 Jacket",Baby Care ,462,specification sleeveless applique baby girl baby boy jacket general detail ideal baby girl baby boy pattern applique jacket detail fabric poly cotton reversible hooded closure button sleeve sleeveless lining cotton fabric care wash garment hand wash mild detergent tumble dry dry shade additional detail style code light pink face jacket detail sleeveless box jacket,specif sleeveless appliqu babi girl babi boy jacket general detail ideal babi girl babi boy pattern appliqu jacket detail fabric poli cotton revers hood closur button sleev sleeveless line cotton fabric care wash garment hand wash mild deterg tumbl dri dri shade addit detail style code light pink face jacket detail sleeveless box jacket,366,338
f0d5e49c1a5aead18d5ff2e8f611de4e,"Key Features of Lushomes Plain Back Cushion Available in various color options and packing combination to suit every décor need. Super soft and fluffy. Uber stylish cushions to take you from the ordinary to the extra ordinary. Package Contents: 5 Cushions with fancy buttons Size: 16 inch x 16 inch or 40 cm x 40 cm,Lushomes Plain Back Cushion (Pack of5, Brown) Price: Rs. 1,599 Elevate your living with theseuberstylish cushions which come with coordinating buttons. The multi-tone fabric leaves the guest amazed whereas the fantastic design goes with any home décor setting. The variety of color options will leave you greedy for more. They are filled with high quality hollow siliconised polyester and stitched to perfection. Available in different sizes and packing combinations to vivify your homes. As we have vacuum packed it, kindly get it out of the poly bag and blow some direct air to make your lounge or any bedroom look fabulous.,Specifications of Lushomes Plain Back Cushion (Pack of5, Brown) General External Material Velvet Brand Lushomes Type Back Cushion Model Name Fancy Buttons Filling Material Polyester Fibre Model ID PLBF16P5-1010 Pillow Design Cushions with Buttons Color Brown Dimensions Weight 880 g Length 40 cm Width 40 cm Depth 2 cm In the Box Number of Contents in Sales Package 5 Sales Package 5 Cushions with Buttons",Home Furnishing ,1348,key lushomes plain cushion available color option packing combination suit decor need super soft fluffy uber stylish cushion ordinary extra ordinary package content cushion fancy button size inch inch lushomes plain cushion pack of5 brown price living cushion come coordinate button fabric leave guest amazed fantastic design go home decor setting variety color option leave fill high quality siliconise polyester stitch perfection available different size packing combination home pack kindly poly bag direct air lounge look fabulous specification lushomes plain cushion pack of5 brown general external material velvet brand lushomes type cushion model fancy button filling material polyester fibre model pillow design cushion button color brown dimension weight length width depth box number content sale package sale package cushion button,key lushom plain cushion avail color option pack combin suit decor need super soft fluffi uber stylish cushion ordinari extra ordinari packag content cushion fanci button size inch inch lushom plain cushion pack of5 brown price live cushion come coordin button fabric leav guest amaz fantast design goe home decor set varieti color option leav fill high qualiti siliconis polyest stitch perfect avail differ size pack combin home pack kind poli bag direct air loung look fabul specif lushom plain cushion pack of5 brown general extern materi velvet brand lushom type cushion model fanci button fill materi polyest fibr model pillow design cushion button color brown dimens weight length width depth box number content sale packag sale packag cushion button,842,756
0b8c4bc35aee94af356cb1fd2dfa0219,Buy Prestige Deluxe Plus 10 L Pressure Cooker for Rs.2345 online. Prestige Deluxe Plus 10 L Pressure Cooker at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining ,214,buy prestige deluxe plus pressure cooker online prestige deluxe plus pressure cooker good price free shipping cash delivery genuine products day replacement guarantee,buy prestig delux plus pressur cooker onlin prestig delux plus pressur cooker best price free ship cash deliveri genuin product day replac guarante,166,147
e6b483fce5fd910afda67d97dc04e775,"Bed & Bath Cotton Floral Double Bedsheet (1 Bedsheet, 2 Pillow Covers, Purple, Green, Beige)
                         Price: Rs. 1,960
				
			Superb Quality And Dat So Comfortable Feelin Is Hilton Series. Lovely Prints And Pure Cotton Bedsheets Should Surely Be Welcomed In Your Room This Summer
Superb Quality And Dat So Comfortable Feelin Is Hilton Series. Lovely Prints And Pure Cotton Bedsheets Should Surely Be Welcomed In Your Room This Summer",Home Furnishing ,454,bed bath cotton floral double bedsheet bedsheet pillow cover purple green price superb quality dat comfortable feelin hilton series lovely print pure cotton bedsheet surely welcome room summer superb quality dat comfortable feelin hilton series lovely print pure cotton bedsheet surely welcome room summer,bed bath cotton floral doubl bedsheet bedsheet pillow cover purpl green price superb qualiti dat comfort feelin hilton seri love print pure cotton bedsheet sure welcom room summer superb qualiti dat comfort feelin hilton seri love print pure cotton bedsheet sure welcom room summer,305,281
7cb1ea7b2257aeeeba701a8f6e3e0127,Flipkart.com: Buy Milton Opaque Series 630 ml Water Bottle only for Rs. 140 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Kitchen & Dining ,180,buy milton opaque series water bottle 140 genuine products day replacement guarantee free shipping cash delivery,buy milton opaqu seri water bottl 140 genuin product day replac guarante free ship cash deliveri,112,96
3b0f02b3acf1825f8bbc1fb3b860dbb8,Flipkart.com: Buy Milton School 750 ml Water Bottle only for Rs. 0.0 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Kitchen & Dining ,173,buy milton school 750 water bottle 0.0 genuine products day replacement guarantee free shipping cash delivery,buy milton school 750 water bottl 0.0 genuin product day replac guarante free ship cash deliveri,109,96
8ec6ee9814a27423e66c3c9ea26f77aa,Buy Scalabedding Cotton Striped King sized Double Bedsheet at Rs. 2115 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,143,buy cotton stripe king sized double bedsheet genuine products free shipping cash delivery,buy cotton stripe king size doubl bedsheet genuin product free ship cash deliveri,89,81
050ea3acb555bf641e7ae9b4f3ba684a,Buy SRP Linen Cotton Plain King sized Double Bedsheet at Rs. 2879 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,138,buy linen cotton plain king sized double bedsheet genuine products free shipping cash delivery,buy linen cotton plain king size doubl bedsheet genuin product free ship cash deliveri,94,86
650e27dff8f645649353743f64e03f77,"Specifications of HP v220w 16 GB  Pen Drive (Silver, Black) General Specifications Interface USB 2.0 Brand HP Capacity (GB) 16 GB Model v220w Case Material Metal Color Silver, Black Dimensions Weight 4.5 g In the Box 1 Pendrive",Computers ,227,specification v220w pen drive silver black general specification interface usb 2.0 brand capacity model v220w case material metal color silver black dimension weight 4.5 box pendrive,specif v220w pen drive silver black general specif interfac usb 2.0 brand capac model v220w case materi metal color silver black dimens weight 4.5 box pendriv,182,158
4e09d5a71d46d61de3d4c9c5aedb73f2,"Key Features of TIGI BED HEAD COLOUR GODDESS OIL INFUSED CONDITIONER TIGI,Specifications of TIGI BED HEAD COLOUR GODDESS OIL INFUSED CONDITIONER (750 ml) Conditioner Traits Hair Condition Colored Hair Hair Type All Hair Types Applied For Damage Repair Ideal For Men, Women General Traits Brand TIGI BED HEAD Quantity 750 ml Model Name COLOUR GODDESS OIL INFUSED CONDITIONER In the Box 1 Conditioner",Beauty and Personal Care ,398,key tigi bed head colour goddess oil infuse conditioner tigi specification tigi bed head colour goddess oil infuse conditioner 750 conditioner trait hair condition color hair hair type hair type apply damage repair ideal man woman general trait brand tigi bed head quantity 750 model colour goddess oil infuse conditioner box conditioner,key tigi bed head colour goddess oil infus condition tigi specif tigi bed head colour goddess oil infus condition 750 condition trait hair condit color hair hair type hair type appli damag repair ideal men women general trait brand tigi bed head quantiti 750 model colour goddess oil infus condition box condition,337,313
8c62cbbd23958ae380fea906f6b5a994,"Key Features of Beebay Baby Girl's Fit and Flare Dress Coral Fit and Flare,Beebay Baby Girl's Fit and Flare Dress Price: Rs. 845 Cute schiffli embroidery coral lace dress with cotton woven fabric in this summer .Frill at bottom and back button opening for easy wear.,Specifications of Beebay Baby Girl's Fit and Flare Dress Dimensions Length Midi/Knee Length General Details Pattern Embroidered Ideal For Baby Girl's Occasion Casual Dress Details Sleeve Sleeveless Belt Included No Number of Contents in Sales Package Pack of 1 Fabric 100% Cotton Type Fit and Flare Fabric Care Machine wash",Baby Care ,590,key beebay baby girl fit flare dress coral fit flare beebay baby girl fit flare dress price cute embroidery coral lace dress cotton weave fabric summer button opening easy wear specification beebay baby girl fit flare dress dimension length midi knee length general detail pattern ideal baby girl occasion casual dress detail sleeve sleeveless belt include number content sale package pack fabric 100 cotton type fit flare fabric care machine wash,key beebay babi girl fit flare dress coral fit flare beebay babi girl fit flare dress price cute embroideri coral lace dress cotton woven fabric summer button open easi wear specif beebay babi girl fit flare dress dimens length midi knee length general detail pattern ideal babi girl occas casual dress detail sleev sleeveless belt includ number content sale packag pack fabric 100 cotton type fit flare fabric care machin wash,447,427
3b80ac036843b278083fabfd9a3c84ff,"Key Features of vatika Advance Standard Idli Maker 7 Plates,vatika Advance Standard Idli Maker (7 Plates , 12 Idlis ) Price: Rs. 999 Enjoy the most clean and hygienic cooking experience on those mornings with Standard Idli & Dhokla Maker from Vatika. Whether it masala idlis, Chinese idlis or rava idlis, you can cook a variety of idlis in this idli maker you can cook Dhokla also. Constructed using high quality Aluminum, this cookware ensures long-lasting durability. This idli maker comes with 1 Idli Cooker, 3 Plate(12 Idli Blocks), 1 Patra Plate, 3 Dhokla Plates,Specifications of vatika Advance Standard Idli Maker (7 Plates , 12 Idlis ) General Brand vatika Model Number 1234 Type Standard Material Alluminium Model Name Advance Number of Plates 7 Number of Cavities 3, 4, 5 Color Silver In the box 1 Idli Pot with 3 plate for Idli and 3 plate for Khaman Dhokla and 1 plate for steam",Kitchen & Dining ,890,key vatika advance standard maker plate vatika advance standard maker plate idli price 999 enjoy clean cooking experience morning standard dhokla maker vatika idlis chinese idli idli cook variety idli maker cook dhokla construct high quality cookware ensure durability maker come cooker block plate dhokla plate specification vatika advance standard maker plate idlis general brand vatika model number type standard material model advance number plate number cavity color silver box plate plate dhokla plate,key vatika advanc standard maker plate vatika advanc standard maker plate id price 999 enjoy clean cook experi morn standard dhokla maker vatika id chines id id cook varieti id maker cook dhokla construct high qualiti cookwar ensur durabl maker come cooker block plate dhokla plate specif vatika advanc standard maker plate id general brand vatika model number type standard materi model advanc number plate number caviti color silver box plate plate dhokla plate,507,463
994f1d8ade16b9fddce3c127eb7f38ed,"Key Features of Amit Carpet Polyester Medium Door Mat ACI20160340 Anti-Slip Backing Good Water Absorber No Color Fading Washable,Amit Carpet Polyester Medium Door Mat ACI20160340 (Pink, 1 Mat) Price: Rs. 549 Tufting is the process of creating textiles, especially carpet, on specialized multi-needle sewing machines. Several hundred needles stitch hundreds of rows of pile yarn tufts through a backing fabric called the primary backing. The needles push yarn through a primary backing fabric, where a loop holds the yarn in place to form a tuft as the needle is removed. The yarn is caught by loopers and held in place for loop-pile carpet or cut by blades for cut-pile carpet. Next, secondary backings of various types are applied to render a variety of performance properties.,Specifications of Amit Carpet Polyester Medium Door Mat ACI20160340 (Pink, 1 Mat) General Brand Amit Carpet Type Door Model Name ACI20160340 Model ID 819868 Color Pink Size Medium Mat Features Bacteria Resistant Yes Material Polyester Water Resistant Yes Dimensions Weight 800 g Length 19 inch / 50 cm Width 19 inch / 50 cm Depth 2 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Mat",Home Furnishing ,1182,key amit carpet polyester mat i20160340 anti slip backing good water color washable amit carpet polyester mat i20160340 pink mat price 549 process create textile especially carpet machine needle stitch hundred row yarn tuft backing fabric call primary backing needle push yarn primary backing fabric loop hold yarn place form tuft needle remove yarn catch looper hold place carpet cut carpet secondary backing type apply render variety performance property specification amit carpet polyester mat i20160340 pink mat general brand amit carpet type model i20160340 model color pink size mat resistant yes material polyester water resistant yes dimension weight 800 length inch width inch depth box number content sale package sale package mat,key amit carpet polyest mat i20160340 anti slip back good water color washabl amit carpet polyest mat i20160340 pink mat price 549 process creat textil especi carpet machin needl stitch hundr row yarn tuft back fabric call primari back needl push yarn primari back fabric loop hold yarn place form tuft needl remov yarn caught looper held place carpet cut carpet secondari back type appli render varieti perform properti specif amit carpet polyest mat i20160340 pink mat general brand amit carpet type model i20160340 model color pink size mat resist yes materi polyest water resist yes dimens weight 800 length inch width inch depth box number content sale packag sale packag mat,740,680
17582ae953860b5320683768b8e97d3a,"Garnier Nutrisse Haircolor Hair Color (43 Dark Golden Brown Cocoa Bean) Price: Rs. 1,337 Double the nourising avocado oil. Rich, long lasting color, nourishing avocado conditioner, 100% gray coverage. Can be used immediately after coloring hair or up to 14 days after.,Specifications of Garnier Nutrisse Haircolor Hair Color (43 Dark Golden Brown Cocoa Bean) General Traits Quantity 213 Ideal For Women Container Type Tube Color 43 Dark Golden Brown Cocoa Bean In the Box 1 Colorant, 1 Cream Developer, 1Conditioner",Beauty and Personal Care ,515,garnier nutrisse haircolor hair color dark golden brown cocoa bean price double avocado oil rich long last color avocado conditioner 100 coverage immediately color hair day specification garnier nutrisse haircolor hair color dark golden brown cocoa bean general trait quantity 213 ideal woman container type tube color dark golden brown cocoa bean box cream developer conditioner,garnier nutriss haircolor hair color dark golden brown cocoa bean price doubl avocado oil rich long last color avocado condition 100 coverag immedi color hair day specif garnier nutriss haircolor hair color dark golden brown cocoa bean general trait quantiti 213 ideal women contain type tube color dark golden brown cocoa bean box cream develop condition,379,355
c063d07d78a55a21bf6c0e7c8ae46a6d,"Key Features of Fs Mini Klub Baby Girl's Fit and Flare Dress MULTI Fit and Flare,Specifications of Fs Mini Klub Baby Girl's Fit and Flare Dress Dimensions Length Midi/Knee Length General Details Pattern Printed Occasion Casual Ideal For Baby Girl's Dress Details Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Fabric 100% Cotton Type Fit and Flare Fabric Care Wash with Similar Colors",Baby Care ,401,key mini klub baby girl fit flare dress multi fit flare specification mini klub baby girl fit flare dress dimension length midi knee length general detail pattern print occasion casual ideal baby girl dress detail sleeve sleeveless number content sale package pack fabric 100 cotton type fit flare fabric care wash similar color,key mini klub babi girl fit flare dress multi fit flare specif mini klub babi girl fit flare dress dimens length midi knee length general detail pattern print occas casual ideal babi girl dress detail sleev sleeveless number content sale packag pack fabric 100 cotton type fit flare fabric care wash similar color,328,313
da2ce8d17a17f9d19b368434aedea5e9,"Key Features of Chokree Baby Girl's, Girl's A-line Dress Pink A-line,Specifications of Chokree Baby Girl's, Girl's A-line Dress Dimensions Length Maxi/Full Length General Details Ideal For Baby Girl's, Girl's Occasion Party Dress Details Fabric Synthetic Type A-line",Baby Care ,266,key chokree baby girl girl a-line dress pink a-line specification chokree baby girl girl a-line dress dimension length maxi length general detail ideal baby girl girl occasion party dress detail fabric synthetic type a-line,key chokre babi girl girl a-lin dress pink a-lin specif chokre babi girl girl a-lin dress dimens length maxi length general detail ideal babi girl girl occas parti dress detail fabric synthet type a-lin,223,202
3bc98543c7dd0d8fce5b8185b4a58c43,"Key Features of Shaun Printed Baby Boy's Yellow, Grey, Black Track Pants Yellow, Grey, Black Cotton,Specifications of Shaun Printed Baby Boy's Yellow, Grey, Black Track Pants Track Pant Details Number of Contents in Sales Package Pack of 3 Fabric Cotton Pockets 2 Side Pockets General Details Pattern Printed Ideal For Baby Boy's In the Box 3 Track Pant Additional Details Style Code 633BTP_YX3K Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach.",Baby Care ,461,key shaun print baby boy yellow grey black track pant yellow grey black cotton specification shaun print baby boy yellow grey black track pant track pant detail number content sale package pack fabric cotton pocket pocket general detail pattern print ideal baby boy box track pant additional detail style code fabric care gentle machine wash lukewarm water bleach,key shaun print babi boy yellow grey black track pant yellow grey black cotton specif shaun print babi boy yellow grey black track pant track pant detail number content sale packag pack fabric cotton pocket pocket general detail pattern print ideal babi boy box track pant addit detail style code fabric care gentl machin wash lukewarm water bleach,363,348
0bff0eda7a6677dc1acb0477a1f7a121,"Specifications of Shaun Solid Baby Boy's Grey, Dark Blue Track Pants Track Pant Details Number of Contents in Sales Package Pack of 2 Fabric Cotton Pockets 1 Back Pocket General Details Pattern Solid Ideal For Baby Boy's In the Box 2 Track Pant Additional Details Style Code 666BTP_XN Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach",Baby Care ,349,specification shaun solid baby boy grey dark blue track pant track pant detail number content sale package pack fabric cotton pocket pocket general detail pattern solid ideal baby boy box track pant additional detail style code fabric care gentle machine wash lukewarm water bleach,specif shaun solid babi boy grey dark blue track pant track pant detail number content sale packag pack fabric cotton pocket pocket general detail pattern solid ideal babi boy box track pant addit detail style code fabric care gentl machin wash lukewarm water bleach,281,266
948699ab8c947ce56c256f9cf7996761,"Key Features of Tks Cotton Hair Towel Size: Medium Height: 56 inch GSM: 30 Usage: Daily Use,Specifications of Tks Cotton Hair Towel (1 Hair towel, Orange) Bath Towel Features Machine Washable Yes Material Cotton Design Checks General Brand Tks Type Hair Towel GSM 30 Model Name HAIR CARE Ideal For Women, Girls Model ID DSCO 125 Color Orange Size Medium Dimensions Length 56 inch Width 26 inch In the Box Sales Package 1 Hair towel",Baby Care ,431,key tks cotton hair towel size height inch gsm usage daily use specification tks cotton hair towel hair towel orange bath towel machine washable yes material cotton design check general brand tk type hair towel gsm model hair care ideal woman girl model 125 color orange size dimension length inch width inch box sale package hair towel,key tks cotton hair towel size height inch gsm usag daili use specif tks cotton hair towel hair towel orang bath towel machin washabl yes materi cotton design check general brand tks type hair towel gsm model hair care ideal women girl model 125 color orang size dimens length inch width inch box sale packag hair towel,336,319
0b852704f2002f8865a68818ad4951da,"Key Features of Ocean CPGW087 Pack of 6 Multipurpose,Ocean CPGW087 (280 ml, Clear, Pack of 6) Price: Rs. 643 Ocean Glassware is one of Asia's Leading Glassware Manufacturers. Its prime focus is Clear and Good Quality Soda Lime Based Glassware. The New Retail Gift Packs represent a unique and refreshing image of Ocean Glassware, targeted to meet Gifting Needs and enhance Customer Satisfaction, Happiness and Pleasure through the use of Ocean Products for Wining, Dining and Socializing. Established in 1979, as another industrial diversification of the Ocean Insurance Group, Ocean Glass Public Company Limited has manufactured glassware of international standards since its inception. Ocean Glass is one of Asia's leading glass tableware manufacturers, providing an extensive range of quality glassware and services in all aspects of business, from retail and food service to decorated glassware.,Specifications of Ocean CPGW087 (280 ml, Clear, Pack of 6) In the Box Pack of 6 General Brand Ocean Model Number CPGW087 Type Glass Set Color Clear Capacity 280 ml Body & Design Features Glass Type Multipurpose Material Glass",Kitchen & Dining ,1125,key ocean cpg w087 pack multipurpose ocean cpg w087 280 clear pack price ocean glassware asia lead glassware manufacturer prime focus clear good quality soda lime base glassware new retail gift pack represent unique refreshing image ocean glassware target meet gifting need enhance customer satisfaction happiness pleasure use ocean products wining dining socializing establish 1979 industrial diversification ocean insurance group ocean glass public company limited manufacture glassware international standard inception ocean glass asia lead glass tableware manufacturer provide extensive range quality glassware service aspect business retail food glassware specification ocean cpg w087 280 clear pack box pack general brand ocean model number cpg w087 type glass set color clear capacity 280 body design glass type multipurpose material glass,key ocean cpg w087 pack multipurpos ocean cpg w087 280 clear pack price ocean glasswar asia lead glasswar manufactur prime focus clear good qualiti soda lime base glasswar new retail gift pack repres uniqu refresh imag ocean glasswar target meet gift need enhanc custom satisfact happi pleasur use ocean product wine dine social establish 1979 industri diversif ocean insur group ocean glass public compani limit manufactur glasswar intern standard incept ocean glass asia lead glass tablewar manufactur provid extens rang qualiti glasswar servic aspect busi retail food glasswar specif ocean cpg w087 280 clear pack box pack general brand ocean model number cpg w087 type glass set color clear capac 280 bodi design glass type multipurpos materi glass,846,752
9b9fc81808086cfd1ce5a2b46e2f9926,"Specifications of OGX Sunkissed Blonde Lemon Highlights Conditioner (385 ml) Conditioner Traits Hair Condition Normal Hair Hair Type All Hair Types Applied For Hair Shine Ideal For Women, Men General Traits Brand OGX Quantity 385 ml Model Name Sunkissed Blonde Lemon Highlights Conditioner In the Box 1 Conditioner",Beauty and Personal Care ,314,specification ogx blonde lemon highlight conditioner 385 conditioner trait hair condition normal hair hair type hair type apply hair shine ideal woman man general trait brand ogx quantity 385 model blonde lemon highlight conditioner box conditioner,specif ogx blond lemon highlight condition 385 condition trait hair condit normal hair hair type hair type appli hair shine ideal women men general trait brand ogx quantiti 385 model blond lemon highlight condition box condition,248,228
10ad262ebfdc8614e847d36e6fe9ecf9,"Specifications of giftsthatwow GTW-G-04 (300 ml, White, Pack of 1) General Brand giftsthatwow Model Number GTW-G-04 Type Glass Capacity 300 ml Color White Body & Design Features Material Glass Glass Type Multipurpose In the Box Pack of 1",Kitchen & Dining ,237,specification giftsthatwow gtw-g-04 300 white pack general brand giftsthatwow model number gtw-g-04 type glass capacity 300 color white body design material glass glass type multipurpose box pack,specif giftsthatwow gtw-g-04 300 white pack general brand giftsthatwow model number gtw-g-04 type glass capac 300 color white bodi design materi glass glass type multipurpos box pack,195,182
dea88a5f46d5fc19236651e6b3e0b3fa,"Key Features of giftsthatwow GTW-G-06 Pack of 1 Multipurpose,giftsthatwow GTW-G-06 (600 ml, White, Pack of 1) Price: Rs. 800 Classic Glass For The Royal People,Specifications of giftsthatwow GTW-G-06 (600 ml, White, Pack of 1) General Brand giftsthatwow Model Number GTW-G-06 Type Glass Capacity 600 ml Color White Body & Design Features Material Glass Glass Type Multipurpose In the Box Pack of 1",Kitchen & Dining ,397,key giftsthatwow gtw-g-06 pack multipurpose giftsthatwow gtw-g-06 600 white pack price 800 classic glass royal people specification giftsthatwow gtw-g-06 600 white pack general brand giftsthatwow model number gtw-g-06 type glass capacity 600 color white body design material glass glass type multipurpose box pack,key giftsthatwow gtw-g-06 pack multipurpos giftsthatwow gtw-g-06 600 white pack price 800 classic glass royal peopl specif giftsthatwow gtw-g-06 600 white pack general brand giftsthatwow model number gtw-g-06 type glass capac 600 color white bodi design materi glass glass type multipurpos box pack,313,298
ba9f3a5ab1517a644322d856a7d25946,"Key Features of Allin Exporters Fennel Oil (Co2 Extract) Ideal For: Men, Women Application Area: All Skin Type: Combination Skin Organic Type: Organic,Allin Exporters Fennel Oil (Co2 Extract) (30 ml) Price: Rs. 649 Obtained through the method of Supercritical Fluid or Co2 extraction process from the seeds of fennel plant, fennel oil extract bears a sweet, spicy, and woody aroma. In ancient times, it was considered to the symbol of courage, longevity, and strength. This oil extract is ideal for getting relief from the conditions of upset stomach. Besides, the use of this oil extract over the skin helps to deeply cleanse it in order to provide a healthy-looking and radiant skin.,Specifications of Allin Exporters Fennel Oil (Co2 Extract) (30 ml) In the Box Essential Oil Body & Essential Oil Traits Ideal For Men, Women Application Area All Organic Yes Organic Type Organic General Traits Brand Allin Exporters Skin Type Combination Skin Container Type Bottle Quantity 30 ml Model Name Fennel Oil (Co2 Extract)",Beauty and Personal Care ,1017,key allin exporters fennel oil co2 extract ideal men woman application area skin type combination skin organic type organic allin exporters fennel oil co2 extract price 649 obtain method fluid co2 extraction process seed fennel plant fennel oil extract sweet woody time consider symbol longevity strength oil extract ideal get condition use oil extract skin help cleanse order provide radiant skin specification allin exporters fennel oil co2 extract box essential oil body essential oil trait ideal man woman application area organic yes organic type organic general trait brand allin exporters skin type combination skin container type bottle quantity model fennel oil co2 extract,key allin export fennel oil co2 extract ideal men women applic area skin type combin skin organ type organ allin export fennel oil co2 extract price 649 obtain method fluid co2 extract process seed fennel plant fennel oil extract sweet woodi time consid symbol longev strength oil extract ideal get condit use oil extract skin help cleans order provid radiant skin specif allin export fennel oil co2 extract box essenti oil bodi essenti oil trait ideal men women applic area organ yes organ type organ general trait brand allin export skin type combin skin contain type bottl quantiti model fennel oil co2 extract,682,613
0f4f761de4224b004402c1f97e871ba4,"Key Features of Art n Beyond 150013 Elegant design,Art n Beyond 150013 (300 ml, Clear, Pack of 6) Price: Rs. 677 Thin tall and stylish glasses. Set of 6 for any purpose,Specifications of Art n Beyond 150013 (300 ml, Clear, Pack of 6) In the Box Sales Package 6 beverage glasses Pack of 6 General Brand Art n Beyond Model Number 150013 Type Glass Set Color Clear Capacity 300 ml Suitable For Cocktails, Water, Juices, Iced tea, Mocktails Body & Design Features Glass Type Multipurpose Material Glass Additional Features Disposable No Dishwasher Safe No Break Resistant No Heat Resistant No Dimensions Width 5.7 cm Height 16.5 cm Diameter 5.7 cm Weight 2000 g",Kitchen & Dining ,657,key art 150013 elegant design art 150013 300 clear pack price stylish glass set purpose specification art 150013 300 clear pack box sale package beverage glass pack general brand art model number 150013 type glass set color clear capacity 300 suitable cocktail water juice ice tea mocktail body design glass type multipurpose material glass additional disposable dishwasher safe break resistant heat resistant dimension width 5.7 height diameter 5.7 weight 2000,key art 150013 eleg design art 150013 300 clear pack price stylish glass set purpos specif art 150013 300 clear pack box sale packag beverag glass pack general brand art model number 150013 type glass set color clear capac 300 suitabl cocktail water juic ice tea mocktail bodi design glass type multipurpos materi glass addit dispos dishwash safe break resist heat resist dimens width 5.7 height diamet 5.7 weight 2000,461,418
1c0fdd598671f6f4e10b21435d766cf3,"Key Features of Allin Exporters Cumin Seed Oil (Co2 Extract) Ideal For: Men, Women Application Area: All Skin Type: Combination Skin Organic Type: Organic,Allin Exporters Cumin Seed Oil (Co2 Extract) (250 ml) Price: Rs. 3,899 Cumin seed oil extract is obtained from the dried seeds of cumin plant, botanically known as Cuminum cyminum, through the method of Co2 extraction method. It is regarded as the best oil for use over joints and muscles to provided an utmost level of relaxation. The use of this oil extract as a massage oil in dilution with carrier oil also helps to provide a soothing feel to mind. In particular, cumin seed oil extract blends perfectly with Chamomile, Angelica, Lavender, Rosemary, Caraway, and other carrier or essential oils.,Specifications of Allin Exporters Cumin Seed Oil (Co2 Extract) (250 ml) In the Box Essential Oil Body & Essential Oil Traits Ideal For Men, Women Application Area All Organic Yes Organic Type Organic General Traits Brand Allin Exporters Skin Type Combination Skin Container Type Bottle Quantity 250 ml Model Name Cumin Seed Oil (Co2 Extract)",Beauty and Personal Care ,1096,key allin exporters cumin seed oil co2 extract ideal men woman application area skin type combination skin organic type organic allin exporters cumin seed oil co2 extract 250 price cumin seed oil extract obtain dry seed cumin plant know method co2 extraction method regard good oil use joint muscle provide utmost level relaxation use oil extract massage oil carrier oil help provide soothing feel mind cumin seed oil extract blend perfectly lavender carrier essential oil specification allin exporters cumin seed oil co2 extract 250 box essential oil body essential oil trait ideal man woman application area organic yes organic type organic general trait brand allin exporter skin type combination skin container type bottle quantity 250 model cumin seed oil co2 extract,key allin export cumin seed oil co2 extract ideal men women applic area skin type combin skin organ type organ allin export cumin seed oil co2 extract 250 price cumin seed oil extract obtain dri seed cumin plant known method co2 extract method regard best oil use joint muscl provid utmost level relax use oil extract massag oil carrier oil help provid sooth feel mind cumin seed oil extract blend perfect lavend carrier essenti oil specif allin export cumin seed oil co2 extract 250 box essenti oil bodi essenti oil trait ideal men women applic area organ yes organ type organ general trait brand allin export skin type combin skin contain type bottl quantiti 250 model cumin seed oil co2 extract,772,697
